Teks,label,clean
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",normal,sama ingetin ini kan web nya mau publish kan ikut develop tuh nah web nya nama atau jurus ga
"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",normal,sama misal web pake dapet komisi tuh nah ciprat ga nanya aja hehe da gapapa meren nanya gitu engga ciprat hapapa seengganya web nya
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",normal,sama sama pak ooh report sendiri ko pak bumiputera ngedit nomer nya pak jadi post
"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",normal,beri opsi nabung nilai jadi kontrak semester depan nilai masuk semester tsb
"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",normal,blm dpt ttd nama paling kalian duluan aja nyusul sendiri
Saya brsik masih cuti bati ke kantor har rabu,normal,brsik cuti bati kantor har rabu
"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",normal,buat banyak seri pg karena jangan terlalu harap lihat punya teman mungkin sebab nilai pg jeblok kemarin waktu batas ruang pake yg besar
"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",normal,ijin undur diri kalau penting mangga japri terima kasih middle eastern woman
"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",normal,keluar kota sd jumat senin tgl pagi aja jam gabung sama gameprog
Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,normal,minta maaf atas apa apa telah buat maaf lisan jaga maaf atas perilaku kurang baik maaf atas segala salah baik yang sadar yang saya sadar
"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",normal,simpul debat karena yg cupu ilmu nya mungkin pertanggungjawaban pasca teliti yg moal pegang rasa sayang ortu kampus yg ken lulus cepat
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",normal,sedang nunggu beliau pak beliau sdg ngobrol dgn client
Scroll up down olshop nama1,normal,scroll up down olshop nama
Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,normal,sebenernya nama gada bulan tau aku cuma aku kasih izin aja sama ibu gitu kalau aku lanjut aku bayar jt
"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",normal,segan baa lo ko wqwq hai gila kurus banget skrg diii
Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,normal,sekali aku mau nanya alur rawat inap lab sama radiologi kalau obat kan ga yang ngolah
sekalian liburannya ke malaysia juga wkwk,normal,sekali libur malaysia wkwk
"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",normal,cetak rundown jg dkrm email nama nuhun dtgu d prodi cepat menit
"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",normal,itu punya ide gabung beberapa device hp bagai sumber sensor misal deteksi longsor gempa kait trend sekarang iot internet of thing silah yg tarik
"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",normal,selamat pagi pak data table yg butuh email email saya msk pak
"Selamat siang, mau reservasi bandros perorangan apakah bisa?",normal,selamat siang mau reservasi bandros orang bisa
"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",normal,selamat sore pak besok bisa kantor jam brp pak
"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",normal,selamat sore teh dg nama lg nyari kosan bulan ada yg kosong teh sana terima kasih
Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,normal,selamat tcash tap telah aktif sn tgl info
Selamat ulang tahun semoga panjang umur dan sehat selalu,normal,selamat ulang tahun moga panjang umur sehat selalu
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",normal,selamat utk teman yg wisuda moga berkah ilmu lancar urus depan sukses terus buat kt semua
Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,normal,selamat nama moga selalu tempuh hidup bahagia selalu senang
"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",normal,selamat diri kalian guys karna lulus bareng kata hibur semata
"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",normal,selamat diri kalian guys karna nikah bareng kebaperan naonaridyah
"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",normal,selisih brp sesuai janji sbelumhya yg nilai batas akan cek hadir kalau jauh gak nanti gak habis turun terus
"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",normal,semangat ibu gita ibu putri bapak adison esok hari moga beri baik aamiin
Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,normal,semangat aku jg bunga aku titipin eh mau bunga makan wid
"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",normal,mau mau ama orang gak bakal jadi kalau gak jodoh segeleh gelehnya bakal nikah kalo jodoh
Semoga Allah bersama kita Semua.,normal,moga allah sama semua
semoga cepat sembuh pak.,normal,moga cepat sembuh pak
"semua udah masuk kok, cuma database sindo memang nggak real time.",normal,semua udah masuk kok cuma database sindo memang real time
Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,normal,senin mah lepas doang kan aku brngktnya selasa apa egi senin berangktnya
Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,normal,sep aku udh pull tp direpository git ga msk aku
Sepupu ane baru masuk kuliah,normal,sepupu ane baru masuk kuliah
Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,normal,setting ponsel segera kirim masuk pin minta terimakasih
Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,normal,setting kirim ponsel ikut tunjuk beri selesai setting internet kirim fot mms
silahkan berkas dambil di ruang saya,normal,silah berkas dambil ruang
"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",normal,silah klo pd mau besok gpp nyusul aja paling lapor bapak udh ngehubungin bapak jg
Silahkan tebak umurnya~,normal,silah tebak umur
"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.",normal,soal multiple choice essay yg weka masuk essay ada file kumpul
"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",normal,soal aku pernah ujug dtng terus bapak nya bilang kalau mau bimbing bls wa biar bisa estimasi waktu gitu
Soalnya bapa mau liat database secara keseluruhan.,normal,soal bapa mau liat database cara seluruh
Soalnya ini fitutnya lebih lengkap.,normal,soal fitutnya lebih lengkap
Soalnya yang aku udah ditambahin,normal,soal aku udah ditambahin
"sok saya bebas gmna kalian, bsok hayu , jumat oke",normal,sok bebas gmna kalian bsok hayu jumat oke
"Struktur Data, PLA, Skripsi, dan Sidang",normal,struktur data pla skripsi sidang
Subuh jg abis maghrib itu teh ahaha,normal,subuh jg abis maghrib teh ahaha
"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download",normal,pak email cantum direct link email kalo misal file google drive bisa download
Sundae min sirup kiwi pake cochochips :*,normal,sundae min sirup kiwi pake cochochips
"supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling.",normal,kita mulai cepat posisi duduk atur awal beri jarak satu kolom kosong selang seling
"Tadi udah bertemu beliau pa. Kata beliau, pengujiannya bisanga besok pa.",normal,tadi udah temu beliau pa kata beliau uji bisanga besok pa
Tapi daging kurban mentahnya udah ga ada :3,normal,daging kurban mentah udah ga
tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum.,normal,kuliah sekarang sp benar boleh kuliah yg praktikum
"Tapi masukin aja dulu, soalnya aku data pasien dari sana.",normal,masukin aja dulu soal aku data pasien sana
Taqoballahu Minna waminkum. #SelamatMenyambutKemenangan,normal,taqoballahu minna waminkum selamatmenyambutkemenangan
Teh jadi mau ketemuan ,normal,teh jadi mau ketemu
Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman ,normal,teh maaf kalau teteh sibuk gpp bayar besok aja pas kirim
Temen * yg lain bisa juga ya di undang ke grup ini,normal,temen yg bisa ya undang grup
Terima kasih atas konfirmasinya. Orderan sedang kami proses.,normal,terima kasih atas konfirmasi order sedang proses
Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.,normal,terimakasih laku isi ulang dgn sn nila
"Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash.",normal,terimakasih ini masih daftar bagai langgan tcash
Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku,normal,terimakasih paket mb telah aktif cek bonus katalog poin lengkap tsel me telkomselpoin s k laku
Terlepas dr pelaku2 nya. Ambil dr sisi guru nya. Menarik bgt.,normal,lepas dr laku nya ambil dr sisi guru nya tarik bgt
Ternyata formatnya banyak berantakan dari odp ke google sheet. Saya sdg rapikan sambil buat soal. Besok subuh harap cek lagi ya.,normal,nyata format banyak beranta odp google sheet sdg rapi buat soal besok subuh harap cek ya
Tersrrah aja. Pagi juga nggak pa2,normal,tersrrah aja pagi nggak pa
"Terus kalau ada yang nanya, kita masuknya suka pagi sampai siang kadang juga siang sampai sore. Gimana dari sananha.",normal,terus kalau yang nanya masuk suka pagi siang kadang siang sore gimana sananha
tes toefl di balai bisa weekend ga?,normal,tes toefl balai weekend ga
"Tiga kali juga dil, april, juli, sama okt",normal,tiga kali dil april juli sama okt
nama1 udah diperpus nama1.. yuk kesini tika tugu diperpus ya,normal,nama udah pus nama yuk kesini tika tugu pus
nama1  kalau kelompok sistem pembelajaran bhs jepang itu siapa ajaa?,normal,nama kalau kelompok sistem ajar bhs jepang siapa ajaa
nama1 kemaren kamera dan handycam waktu msceis pake kamera siapa aj?,normal,nama kemaren kamera handycam waktu msceis pake kamera siapa aj
TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO,normal,topup pulsa rp hasil via transfer atm bni kode trx pulsa saat rp terima kasih guna indosat ooredoo
"Tp aku gak tertarik gt sih diperusahaan itu, org it nya baru satu ",normal,tp aku gak tarik gt sih usaha org it nya baru satu
Tp aku masih lucu ngebayangin kalian pacaran teh hahahaha,normal,tp aku lucu ngebayangin kalian pacar teh hahahaha
Tp baru tau teori doang sih...... Da blm ngerasain yg rumit2,normal,tp baru tau teori doang sih da blm ngerasain yg rumit
Tp belum pasti ya. Kalau ada temen mah mau. Soalnya ga ada halangan untuk hdr kyknya hihi,normal,tp pasti kalau temen mah mau soal ga halang hdr kyknya hihi
Tp berapa lama lagi ya Pak?,normal,tp berapa lama ya pak
Tp klo jd mmber mh bsa lbh murah dil,normal,tp klo jd mmber mh bsa lbh murah dil
Traveloka.com: Your e-ticket summary 25-07-2016/15:30/XPRESS XN-738/PDG-BDO/DZZZZ Total: 1 passenger(s),normal,traveloka com your e ticket summary xpress xn pdg bdo dzzzz total passenger s
Tunggu aja dulu di lobi bawah kalo saya belum datang ya...,normal,tunggu aja dulu lobi bawah kalo belum datang
Udah aa aa semua sih. Makan mah sama cewek2. Lupa ih mukanya dy aku gak bisa nginget wajah hahaha,normal,udah aa aa semua sih makan mah sama cewek lupa ih muka dy aku gak nginget wajah hahaha
"udah di benerin, kamu jangan sync dulu. backup filenya baru sync terus push dengan file kamu.",normal,udah benerin kamu jangan sync dulu backup filenya baru sync terus push file kamu
"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah",normal,udah beres in tp lampu depan yg mati kl gasalah
Udah lama ga bimbingan 😂,normal,udah lama ga bimbing
Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg,normal,udh teh kata bapa bsk kantor cuman blm dbls lg jamber jd blm jg
"nama1, ntar bilang aja ke kaka kamu, pas instal ulang gagal ngeformat C nya, ada error tpi semua data di C nya udah keformat. Pas mau nyoba instal windows nya, muncul error yg sama, error code 0x80070057. Kemungkinan ada yg rusak di harddisk nya.",normal,nama ntar bilang aja kaka kamu pas instal ulang gagal ngeformat c nya error tpi semua data c nya udah format pas mau nyoba instal windows nya muncul error yg sama error code x mungkin yg rusak harddisk nya
Untuk ayam bakar atau rica rica brp Pak?,normal,ayam bakar rica rica brp pak
"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh nama1",normal,dwm soal klasifikasi algoritma jadi dasar random forest akurasi model kira guna data test data yg ikan kemarin uas prediksi akurasi yg adalah mhs akurasi akan nilai maksimal point akurasi tinggi oleh nama
"Untuk yg kontrak game prog (dan juga dwm): kita jadwalkan untuk ikut Gemastik. Ini kompetisi terbesar antar prodi ilkom/IF, dan kita punya peluang besar untuk bidang ini.",normal,yg kontrak game prog juga dwm jadwal ikut gemastik kompetisi besar antar prodi ilkom if kita punya peluang besar bidang
"Urang mah kayanya dah jumatan, tapi jam 2an. Mau ke pa lala dulu bentar.",normal,urang mah kaya dah jumat jam an mau pa lala dulu bentar
Usul: Anak sospol dan yg berminat turun deh. Pelajari ttg ini,normal,usul anak sospol yg minat turun deh ajar ttg
Waaah keren kang,normal,waaah keren kang
Waalaikumsalam. Jumat ya pukul 9.,normal,waalaikumsalam jumat pukul
Waalaikumsalamin apa yg dpt saya bantu min?,normal,waalaikumsalamin apa yg dpt bantu min
Wah iya dy?haha sabar bgt anaknya teh jd we aku yg gtau diri ngomong seenaknya :(,normal,wah iya dy haha sabar bgt anak teh jd we aku yg gtau diri ngomong enak
wah mantap(ok) btw nge-cc perihal sponsor jg ya osnnya.. semoga yg terbaik utk kemakom,normal,wah mantap btw nge cc perihal sponsor jg osnnya moga yg baik utk kemakom
"wah repot kalo asumsinya gitu, kadang ada yg ganti kelompok. biasakan setiap dokumen itu ada nama, klau saya print lalu saya periksanya offline bingung kan mau dimasukkan ke mana kalau gak ada nama satupun.",normal,wah repot kalo asumsi gitu kadang yg ganti kelompok biasa tiap dokumen nama klau print lalu periksa offline bingung kan mau masuk mana kalau gak ada nama satu
Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍,normal,waktu malas sep hihi lihat jd lebih rapih aja
Wid jgn plg sebelum ketemu aku. Aku brgkt jam 5 hehe,normal,wid jgn plg ketemu aku aku brgkt jam hehe
Wihh nyimper kopernya dmn? Motor gigi kan?,normal,wihh nyimper koper dmn motor gigi kan
wisudaan kan hari jumat,normal,wisuda kan hari jumat
"Wkwk tumben kar biasanya masing2 punya sendiri kar, sampe yg sewarna ada 3",normal,wkwk tumben kar biasa masing punya sendiri kar sampe yg warna
"Wooh ada yg mau nikah lagi, udah lulus langsung diiket",normal,wooh yg mau nikah udah lulus langsung diiket
Ya ampuun pak jendral wk,normal,ampuun pak jendral wk
"ya masuk aja, belum ada tugas/quiz kok. cuma perlu ngejar dikit. Materinya sekarang sudah sampai location aware app. pertemuan berikutnya masuk ke sensor.",normal,masuk aja ada tugas quiz kok cuma perlu ngejar dikit materi sekarang sampai location aware app temu ikut masuk sensor
"ya nggk jd masalh, toh model bisa diload dicontroler mana aja kan?",normal,nggk jd masalh model diload dicontroler mana aja kan
Yah saya dikostan temen dil. Hihi,normal,yah dikostan temen dil hihi
"yahh masih lama ya, urgent ini wkwk",normal,yahh lama urgent wkwk
"Yang ada waktu luang besok pada futsal ya jam 4 di sampoerna, s Jangan ngaret",normal,ada waktu luang besok futsal jam sampoerna s jangan ngaret
